ID,Mechanics,Domains
157322.0,"['Card Drafting', 'Dice Rolling', 'Set Collection', 'Worker Placement']","['Family Games', 'Thematic Games']"
181807.0,"['Dice Rolling', 'Line of Sight', 'Measurement Movement', 'Simulation', 'Variable Player Powers']",[]
114684.0,"['Dice Rolling', 'Hand Management', 'Set Collection', 'Variable Player Powers']",['Family Games']
427.0,"['Hand Management', 'Take That']","['Party Games', 'Thematic Games']"
256707.0,"['Card Drafting', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Push Your Luck']",[]
221848.0,"['Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Simulation']",['Wargames']
22479.0,"['Action Points', 'Dice Rolling', 'Variable Player Powers']",['Customizable Games']
158970.0,"['Commodity Speculation', 'Modular Board', 'Stock Holding']",[]
246530.0,"['Hand Management', 'Set Collection']",[]
162152.0,"['Dice Rolling', 'Set Collection']",['Family Games']
29017.0,"['Memory', 'Pattern Recognition']","[""Children's Games""]"
286428.0,['Betting and Bluffing'],[]
300700.0,"['Auction/Bidding', 'Set Collection', 'Worker Placement']",[]
230751.0,"['Area Majority / Influence', 'Tile Placement']",[]
224403.0,"['Cooperative Game', 'Deck Bag and Pool Building', 'Hand Management', 'Player Elimination', 'Take That', 'Variable Player Powers']",[]
221372.0,"['Deck Bag and Pool Building', 'Delayed Purchase', 'Take That', 'Variable Player Powers']",[]
194081.0,"['Dice Rolling', 'Modular Board', 'Variable Player Powers']",['Wargames']
11122.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
199309.0,"['Card Drafting', 'Cooperative Game', 'Deck Bag and Pool Building']",[]
96.0,"['Action Queue', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Point to Point Movement', 'Square Grid']",['Thematic Games']
103814.0,"['Paper-and-Pencil', 'Pattern Building']",[]
4275.0,['Hexagon Grid'],['Wargames']
1533.0,"['Hidden Movement', 'Secret Unit Deployment', 'Team-Based Game']","[""Children's Games"", 'Family Games']"
17533.0,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Player Judge', 'Role Playing', 'Square Grid', 'Variable Player Powers']",['Thematic Games']
291859.0,"['Area Movement', 'Card Drafting', 'Deck Bag and Pool Building', 'Drafting', 'Hand Management', 'Race', 'Variable Player Powers', 'Variable Set-up']",[]
4154.0,"['Deck Construction', 'Hand Management', 'Secret Unit Deployment', 'Set Collection', 'Take That', 'Variable Player Powers']",['Customizable Games']
18057.0,['Card Drafting'],['Party Games']
15167.0,"['Hand Management', 'Set Collection']",['Family Games']
185381.0,"['Hand Management', 'Point to Point Movement', 'Variable Player Powers']",[]
108377.0,"['Hand Management', 'Pattern Building', 'Worker Placement']","['Strategy Games', 'Thematic Games']"
171339.0,"['Hand Management', 'Simultaneous Action Selection', 'Variable Player Powers']","['Family Games', 'Strategy Games']"
10623.0,"['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid']",['Wargames']
212551.0,['Dice Rolling'],[]
5281.0,['Tile Placement'],['Abstract Games']
56294.0,['Pattern Recognition'],[]
40243.0,"['Area Movement', 'Area-Impulse', 'Dice Rolling', 'Simulation', 'Simultaneous Action Selection']",['Wargames']
240822.0,['Set Collection'],[]
137872.0,"['Commodity Speculation', 'Deck Bag and Pool Building', 'Hand Management']",['Strategy Games']
42731.0,"['Hexagon Grid', 'Modular Board']",['Wargames']
12131.0,"['Auction/Bidding', 'Team-Based Game', 'Trick-taking']",['Abstract Games']
3226.0,"['Dice Rolling', 'Simulation']",['Thematic Games']
63395.0,"['Auction/Bidding', 'Hand Management', 'Simultaneous Action Selection']","['Family Games', 'Strategy Games']"
283474.0,"['Dice Rolling', 'Variable Player Powers']",[]
12318.0,"['Pattern Building', 'Simultaneous Action Selection']",['Family Games']
158356.0,"['Betting and Bluffing', 'Hand Management']","['Family Games', 'Party Games']"
160908.0,"['Area Majority / Influence', 'Card Drafting', 'Pick-up and Deliver']",['Strategy Games']
173574.0,"['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Tile Placement']",[]
231309.0,"['Hand Management', 'Player Elimination', 'Variable Player Powers']",[]
283289.0,"['Dice Rolling', 'Grid Coverage', 'Race', 'Tile Placement']",[]
310192.0,"['Card Drafting', 'Pattern Building', 'Pieces as Map', 'Set Collection', 'Tile Placement']",[]
227605.0,"['Commodity Speculation', 'Stock Holding']",[]
212487.0,"['Card Drafting', 'Simulation', 'Take That', 'Variable Player Powers', 'Worker Placement']",[]
171037.0,['Cooperative Game'],[]
192858.0,"['Area Majority / Influence', 'Area Movement', 'Chit-Pull System', 'Dice Rolling', 'Secret Unit Deployment', 'Simulation', 'Solo / Solitaire Game']",['Wargames']
145501.0,"['Dice Rolling', 'Pattern Recognition']","[""Children's Games""]"
282006.0,"['Cooperative Game', 'Storytelling']",[]
158973.0,"['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Tile Placement', 'Variable Player Powers']",['Thematic Games']
180193.0,"['Action Queue', 'Tile Placement']",['Strategy Games']
2780.0,"['Hand Management', 'Trick-taking']",[]
86167.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']","['Thematic Games', 'Wargames']"
277.0,"['Set Collection', 'Trading']",['Strategy Games']
11886.0,"['Dice Rolling', 'Hexagon Grid', 'Scenario / Mission / Campaign Game', 'Secret Unit Deployment', 'Simulation']",['Wargames']
2860.0,[],['Abstract Games']
262621.0,"['Network and Route Building', 'Pick-up and Deliver', 'Stock Holding']",[]
1695.0,"['Area Movement', 'Dice Rolling', 'Events', 'Movement Points', 'Ratio / Combat Results Table', 'Simulation']","['Thematic Games', 'Wargames']"
162114.0,"['Card Drafting', 'Set Collection']",['Family Games']
283150.0,[],[]
295488.0,"['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Variable Player Powers']",[]
121993.0,"['Hand Management', 'Set Collection']",['Family Games']
4839.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",['Wargames']
33785.0,['Hexagon Grid'],['Wargames']
210.0,[],[]
151446.0,"['Hand Management', 'Set Collection', 'Take That']","['Family Games', 'Party Games']"
102690.0,"['Card Drafting', 'Dice Rolling', 'Set Collection', 'Variable Player Powers']",['Family Games']
26458.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
67.0,"['Action Points', 'Point to Point Movement']",['Wargames']
38980.0,"['Area Majority / Influence', 'Card Drafting', 'Secret Unit Deployment', 'Worker Placement']",['Thematic Games']
158564.0,"['Storytelling', 'Voting']",[]
4643.0,"['Pattern Building', 'Point to Point Movement']",['Abstract Games']
76883.0,"['Area Majority / Influence', 'Grid Movement', 'Hand Management']",[]
14039.0,"['Pattern Recognition', 'Tile Placement']",[]
74102.0,['Dice Rolling'],[]
66076.0,['Auction/Bidding'],['Strategy Games']
67148.0,"['Role Playing', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Voting']",[]
71272.0,"['Area Majority / Influence', 'Modular Board', 'Simultaneous Action Selection', 'Take That']",['Family Games']
1519.0,['Variable Player Powers'],['Customizable Games']
227110.0,"['Memory', 'Player Elimination', 'Push Your Luck']",[]
192296.0,"['Action Queue', 'Area Movement', 'Card Drafting', 'Cooperative Game', 'Deck Bag and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Simultaneous Action Selection', 'Team-Based Game', 'Variable Player Powers', 'Voting']","['Strategy Games', 'Thematic Games']"
135888.0,['Simultaneous Action Selection'],['Strategy Games']
68199.0,"['Area Majority / Influence', 'Hexagon Grid', 'Tile Placement']",['Abstract Games']
42651.0,"['Cooperative Game', 'Tile Placement']","['Thematic Games', 'Wargames']"
828.0,"['Cooperative Game', 'Modular Board', 'Pick-up and Deliver', 'Variable Player Powers']",['Thematic Games']
77011.0,"['Area Majority / Influence', 'Area Movement', 'Modular Board', 'Rondel']",[]
36297.0,"['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid']",['Wargames']
125658.0,"['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers']",['Thematic Games']
40258.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
14258.0,"['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Player Elimination']",['Thematic Games']
1475.0,"['Dice Rolling', 'Paper-and-Pencil', 'Roll / Spin and Move', 'Track Movement', 'Variable Player Powers']",['Family Games']
41875.0,"['Card Drafting', 'Hand Management', 'Team-Based Game']",['Family Games']
88871.0,"['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid']",['Wargames']
40550.0,"['Action Points', 'Secret Unit Deployment']",['Customizable Games']
198412.0,"['Action Points', 'Area Majority / Influence', 'Area Movement', 'Pick-up and Deliver']",[]
171541.0,"['Action Queue', 'Pattern Building']","[""Children's Games"", 'Family Games']"
193083.0,"['Dice Rolling', 'Pattern Building']",[]
243994.0,"['Pattern Building', 'Set Collection', 'Tile Placement']",[]
4642.0,['Dice Rolling'],[]
247733.0,"['Action Queue', 'Grid Movement', 'Hand Management', 'Take That']",[]
285554.0,"['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game']",[]
167292.0,[],"['Family Games', 'Party Games']"
43530.0,"['Acting', 'Point to Point Movement', 'Role Playing', 'Storytelling', 'Team-Based Game']",[]
19727.0,"['Action Queue', 'Simultaneous Action Selection', 'Variable Player Powers']","['Strategy Games', 'Thematic Games']"
317519.0,"['Action Points', 'Dice Rolling', 'Role Playing', 'Variable Player Powers']",[]
240892.0,"['Action Queue', 'Auction/Bidding', 'Grid Movement', 'Simultaneous Action Selection']",[]
5504.0,"['Line of Sight', 'Simulation']",['Wargames']
113.0,['Trick-taking'],[]
150294.0,"['Hand Management', 'Memory', 'Modular Board', 'Pattern Building', 'Pattern Recognition', 'Tile Placement']","['Abstract Games', 'Family Games']"
194078.0,"['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid']",['Wargames']
312.0,"['Hand Management', 'Take That']","['Strategy Games', 'Thematic Games']"
204886.0,"['Roll / Spin and Move', 'Set Collection']",[]
23917.0,"['Area-Impulse', 'Dice Rolling', 'Simulation']",['Wargames']
256478.0,[],[]
202443.0,"['Card Drafting', 'Hand Management']",[]
5772.0,"['Team-Based Game', 'Voting']",['Party Games']
198985.0,"['Area Movement', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Simulation', 'Storytelling']",[]
473.0,['Hand Management'],[]
2520.0,['Hexagon Grid'],[]
5251.0,"['Grid Movement', 'Square Grid', 'Static Capture']",['Abstract Games']
4200.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
165347.0,['Card Drafting'],[]
267609.0,"['Campaign / Battle Card Driven', 'Grid Movement', 'Hand Management', 'Simultaneous Action Selection', 'Team-Based Game', 'Variable Player Powers']",[]
166418.0,"['Area Majority / Influence', 'Dice Rolling', 'Pick-up and Deliver', 'Variable Player Powers', 'Worker Placement']",[]
261321.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",[]
166569.0,"['Betting and Bluffing', 'Dice Rolling']",[]
661.0,['Trick-taking'],[]
33088.0,"['Card Drafting', 'Connections', 'Modular Board', 'Pick-up and Deliver']",['Family Games']
244820.0,"['Auction/Bidding', 'Deck Bag and Pool Building', 'Dice Rolling', 'Modular Board', 'Pattern Building', 'Push Your Luck', 'Role Playing', 'Storytelling', 'Tile Placement', 'Variable Player Powers']",[]
156786.0,"['Cooperative Game', 'Hand Management']",['Family Games']
37906.0,"['Action Points', 'Dice Rolling']",['Wargames']
129204.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
227693.0,"['Dice Rolling', 'Tile Placement']",[]
300305.0,"['Area Movement', 'Set Collection']",[]
162378.0,['Hand Management'],[]
205774.0,"['Hexagon Grid', 'Modular Board']",[]
35293.0,['Tile Placement'],['Family Games']
265752.0,"['Hand Management', 'Point to Point Movement', 'Variable Player Powers']",[]
174093.0,[],[]
173804.0,"['Campaign / Battle Card Driven', 'Variable Player Powers']",['Customizable Games']
246366.0,"['Area Majority / Influence', 'Network and Route Building', 'Set Collection']",[]
280.0,[],"['Family Games', 'Strategy Games']"
12567.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
23928.0,"['Chit-Pull System', 'Hexagon Grid']",['Wargames']
217471.0,"['Deck Bag and Pool Building', 'Dice Rolling', 'Variable Player Powers']",[]
24410.0,['Set Collection'],"['Family Games', 'Thematic Games']"
283748.0,"['Dice Rolling', 'Re-rolling and Locking', 'Take That']",[]
276499.0,"['Dice Rolling', 'Hand Management', 'Take That', 'Worker Placement']",[]
8495.0,"['Dice Rolling', 'Simulation']",['Wargames']
225759.0,"['Chit-Pull System', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Movement Points', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Simulation']",['Wargames']
3242.0,"['Dice Rolling', 'Player Elimination']",['Family Games']
237009.0,"['Area Majority / Influence', 'Pattern Building']",[]
38364.0,"['Dice Rolling', 'Hand Management', 'Network and Route Building', 'Pick-up and Deliver', 'Point to Point Movement', 'Tile Placement']",['Strategy Games']
23421.0,"['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Tile Placement']",[]
841.0,"['Auction/Bidding', 'Simultaneous Action Selection']","['Family Games', 'Strategy Games']"
261529.0,"['Action Queue', 'Auction/Bidding', 'Hand Management']",[]
280812.0,"['Set Collection', 'Worker Placement']",[]
188018.0,"['Pattern Building', 'Pattern Recognition', 'Player Elimination', 'Tile Placement']",[]
29199.0,"['Dice Rolling', 'Hexagon Grid', 'Secret Unit Deployment', 'Simulation']",['Wargames']
266177.0,"['Hand Management', 'Network and Route Building', 'Set Collection', 'Tile Placement']",[]
99078.0,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Events', 'Hand Management', 'Simulation', 'Variable Player Powers']",['Strategy Games']
6861.0,"['Chit-Pull System', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation', 'Zone of Control']",['Wargames']
138614.0,"['Action Points', 'Hand Management', 'Modular Board', 'Set Collection', 'Take That']",['Family Games']
158982.0,"['Grid Movement', 'Hexagon Grid', 'Simultaneous Action Selection']",['Wargames']
869.0,"['Dice Rolling', 'Pattern Recognition']",[]
181328.0,"['Area Majority / Influence', 'Enclosure', 'Tile Placement']",[]
29383.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
260218.0,['Dice Rolling'],[]
145424.0,"['Area Majority / Influence', 'Hand Management']",[]
217547.0,['Dice Rolling'],[]
65272.0,"['Simultaneous Action Selection', 'Storytelling', 'Voting']",['Party Games']
274.0,"['Card Drafting', 'Dice Rolling', 'Hand Management', 'Hidden Roles', 'Simulation', 'Variable Player Powers']",['Wargames']
131261.0,"['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Player Elimination']","['Family Games', 'Thematic Games']"
42105.0,['Tile Placement'],['Party Games']
153498.0,['Grid Movement'],[]
289.0,"['Area Movement', 'Variable Player Powers']",[]
248075.0,"['Dice Rolling', 'Hand Management', 'Player Elimination', 'Take That']",[]
164655.0,"['Area Majority / Influence', 'Area Movement', 'Chit-Pull System', 'Dice Rolling', 'Simulation', 'Solo / Solitaire Game']","['Thematic Games', 'Wargames']"
232974.0,['Area Majority / Influence'],[]
131581.0,"['Grid Movement', 'Roll / Spin and Move', 'Simulation']","['Family Games', 'Thematic Games']"
139433.0,"['Campaign / Battle Card Driven', 'Modular Board', 'Solo / Solitaire Game']",['Wargames']
191296.0,"['Action Points', 'Action Queue', 'Dice Rolling', 'Grid Movement', 'Player Elimination']",[]
128425.0,"['Card Drafting', 'Team-Based Game', 'Variable Player Powers']",[]
230898.0,['Point to Point Movement'],[]
16362.0,[],"[""Children's Games""]"
62030.0,"['Area Majority / Influence', 'Auction/Bidding', 'Dice Rolling', 'Team-Based Game', 'Tile Placement', 'Worker Placement']",['Strategy Games']
574.0,['Hand Management'],['Family Games']
272085.0,"['Dice Rolling', 'Paper-and-Pencil']",[]
60815.0,['Dice Rolling'],['Wargames']
14007.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
7176.0,"['Dice Rolling', 'Hexagon Grid', 'Secret Unit Deployment']",['Wargames']
23827.0,"['Betting and Bluffing', 'Dice Rolling']",[]
274128.0,"['Deck Bag and Pool Building', 'Hand Management', 'Take That']",[]
1463.0,['Modular Board'],['Family Games']
2252.0,"['Area Majority / Influence', 'Dice Rolling', 'Events', 'Secret Unit Deployment']",[]
94731.0,"['Dice Rolling', 'Modular Board', 'Roll / Spin and Move']","[""Children's Games"", 'Family Games']"
43249.0,"['Dice Rolling', 'Set Collection', 'Tile Placement']","['Family Games', 'Strategy Games']"
195981.0,"['Dice Rolling', 'Tile Placement']",[]
17030.0,[],"['Family Games', 'Party Games']"
155495.0,"['Campaign / Battle Card Driven', 'Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",[]
229453.0,['Set Collection'],[]
192508.0,"['Cooperative Game', 'Hand Management', 'Variable Player Powers']",[]
121958.0,"['Area Movement', 'Commodity Speculation', 'Dice Rolling', 'Modular Board', 'Pick-up and Deliver']","['Strategy Games', 'Thematic Games']"
227171.0,"['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",[]
165404.0,"['Hand Management', 'Pick-up and Deliver', 'Set Collection', 'Tile Placement']",[]
201861.0,"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board']",[]
39635.0,[],['Family Games']
188343.0,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Deck Bag and Pool Building', 'Hand Management', 'Secret Unit Deployment', 'Tile Placement']",[]
2268.0,"['Dice Rolling', 'Modular Board', 'Role Playing']",['Thematic Games']
476.0,['Hand Management'],['Strategy Games']
207919.0,"['Memory', 'Modular Board', 'Movement Points', 'Point to Point Movement', 'Variable Player Powers']",[]
31853.0,"['Hexagon Grid', 'Square Grid']",['Abstract Games']
201037.0,"['Cooperative Game', 'Dice Rolling', 'Roll / Spin and Move']",[]
228943.0,"['Deck Bag and Pool Building', 'Dice Rolling', 'Push Your Luck']",[]
262388.0,"['Dice Rolling', 'Paper-and-Pencil']",[]
42396.0,"['Campaign / Battle Card Driven', 'Events', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation', 'Variable Set-up']",['Wargames']
195226.0,"['Action Points', 'Dice Rolling', 'Hand Management', 'Secret Unit Deployment', 'Simulation']",['Wargames']
155802.0,['Area Movement'],['Family Games']
909.0,[],[]
186767.0,"['Cooperative Game', 'Hand Management', 'Pattern Building']",[]
226256.0,"['Pattern Recognition', 'Simultaneous Action Selection']",[]
136284.0,['Pattern Recognition'],[]
294275.0,"['Hand Management', 'Solo / Solitaire Game']",[]
76247.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",['Thematic Games']
41100.0,['Point to Point Movement'],['Wargames']
4532.0,['Variable Player Powers'],['Abstract Games']
143680.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management', 'Variable Player Powers']",[]
228412.0,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game']",[]
3177.0,"['Area Movement', 'Dice Rolling', 'Hexagon Grid', 'Set Collection']",['Wargames']
135.0,"['Area Majority / Influence', 'Commodity Speculation', 'Tile Placement']",['Strategy Games']
249233.0,"['Deck Bag and Pool Building', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection']",[]
291874.0,"['Action Points', 'End Game Bonuses', 'Events', 'Worker Placement', 'Different Worker Types']",[]
1711.0,"['Hexagon Grid', 'Simultaneous Action Selection', 'Variable Player Powers']",['Wargames']
313919.0,"['Cooperative Game', 'Dice Rolling']",[]
235362.0,"['Area Movement', 'Campaign / Battle Card Driven', 'Dice Rolling']",['Wargames']
135508.0,"['Hand Management', 'Point to Point Movement']",[]
89695.0,"['Action Queue', 'Dice Rolling', 'Modular Board', 'Simultaneous Action Selection']","['Family Games', 'Strategy Games']"
133747.0,['Enclosure'],['Abstract Games']
2919.0,"['Chit-Pull System', 'Pick-up and Deliver', 'Player Elimination', 'Point to Point Movement', 'Roll / Spin and Move', 'Variable Player Powers']",['Thematic Games']
99573.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
219621.0,"['Action Queue', 'Player Elimination', 'Simultaneous Action Selection', 'Take That']",[]
20889.0,"['Dice Rolling', 'Hexagon Grid', 'Paper-and-Pencil', 'Secret Unit Deployment']",['Wargames']
258207.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management', 'Secret Unit Deployment']",['Wargames']
29411.0,['Cooperative Game'],"[""Children's Games""]"
140279.0,"['Action Points', 'Cooperative Game', 'Pattern Building', 'Pattern Recognition', 'Take That']",[]
168232.0,"['Deck Bag and Pool Building', 'Set Collection']",['Family Games']
99808.0,"['Area Majority / Influence', 'Simultaneous Action Selection']",['Abstract Games']
234438.0,['Tile Placement'],[]
79068.0,"['Action Points', 'Hand Management', 'Modular Board']",['Family Games']
118293.0,"['Pattern Building', 'Tile Placement']",[]
12188.0,"['Modular Board', 'Simulation', 'Tile Placement']",['Strategy Games']
295957.0,"['Area Majority / Influence', 'Hand Management', 'Pattern Building']",[]
137.0,"['Dice Rolling', 'Hot Potato']",['Party Games']
27306.0,"['Card Drafting', 'Hand Management']",[]
223996.0,"['Action Points', 'Area Movement', 'Paper-and-Pencil']",[]
5476.0,"['Hexagon Grid', 'Simulation']",['Wargames']
289247.0,"['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Deck Bag and Pool Building', 'Hand Management', 'Simulation']",['Wargames']
273284.0,"['Area Majority / Influence', 'Dice Rolling', 'Set Collection']",[]
10682.0,"['Action Queue', 'Area Majority / Influence', 'Hand Management', 'Simultaneous Action Selection']","['Family Games', 'Strategy Games']"
194392.0,"['Area-Impulse', 'Dice Rolling']",['Wargames']
282918.0,"['Area Majority / Influence', 'Hand Management', 'Modular Board', 'Pattern Building', 'Tile Placement', 'Worker Placement']",[]
229240.0,"['Card Drafting', 'Tile Placement']",[]
3595.0,"['Line Drawing', 'Tile Placement']",['Party Games']
179259.0,"['Player Elimination', 'Push Your Luck', 'Take That']",[]
241106.0,"['Action Queue', 'Hand Management', 'Memory', 'Take That']",[]
2613.0,"['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Events', 'Roll / Spin and Move', 'Secret Unit Deployment', 'Simulation', 'Simultaneous Action Selection']","['Thematic Games', 'Wargames']"
70532.0,"['Action Points', 'Dice Rolling', 'Hexagon Grid']",['Wargames']
8939.0,"['Betting and Bluffing', 'Voting']",[]
142924.0,"['Simultaneous Action Selection', 'Team-Based Game', 'Voting']",['Party Games']
260201.0,"['Modular Board', 'Set Collection']",['Strategy Games']
147206.0,"['Action Points', 'Area Majority / Influence', 'Grid Movement', 'Hand Management', 'Push Your Luck', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",['Strategy Games']
254239.0,"['Dice Rolling', 'Events', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation', 'Zone of Control']",['Wargames']
180204.0,"['Network and Route Building', 'Stock Holding', 'Tile Placement']",[]
241796.0,['Pattern Recognition'],[]
235944.0,[],[]
261262.0,[],[]
248928.0,"['Area Majority / Influence', 'Area Movement', 'Chit-Pull System', 'Dice Rolling', 'Movement Points', 'Simulation', 'Solo / Solitaire Game']",['Wargames']
9132.0,"['Network and Route Building', 'Stock Holding', 'Tile Placement']",['Strategy Games']
6642.0,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Events', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Simulation']",['Wargames']
5394.0,['Hexagon Grid'],['Wargames']
34098.0,"['Hexagon Grid', 'Simulation']",['Wargames']
282776.0,"['Contracts', 'Dice Rolling', 'End Game Bonuses', 'Pattern Building', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",[]
37257.0,"['Critical Hits and Failures', 'Dice Rolling', 'Hand Management', 'Simulation', 'Variable Player Powers']",['Wargames']
207230.0,"['Chit-Pull System', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid']",['Wargames']
254936.0,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Modular Board', 'Simulation', 'Variable Player Powers']",[]
7634.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
113567.0,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Point to Point Movement']","['Strategy Games', 'Wargames']"
1329.0,"['Grid Movement', 'Pattern Building', 'Tile Placement', 'Variable Player Powers']",['Abstract Games']
67693.0,['Auction/Bidding'],['Strategy Games']
507.0,"['Auction/Bidding', 'Set Collection']","['Family Games', 'Strategy Games']"
128938.0,"['Card Drafting', 'Hand Management', 'Variable Player Powers']","['Family Games', 'Thematic Games']"
174064.0,"['Grid Movement', 'Memory', 'Secret Unit Deployment']",['Strategy Games']
12141.0,['Hexagon Grid'],['Wargames']
7483.0,"['Memory', 'Set Collection']","[""Children's Games""]"
2938.0,['Tile Placement'],['Abstract Games']
253470.0,"['Betting and Bluffing', 'Secret Unit Deployment', 'Set Collection', 'Simultaneous Action Selection']",[]
276633.0,"['Area Majority / Influence', 'Hand Management', 'Modular Board', 'Pattern Building', 'Pattern Recognition', 'Tile Placement']",[]
220975.0,"['Dice Rolling', 'Simulation']",[]
174260.0,"['Card Drafting', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']","['Strategy Games', 'Thematic Games']"
160606.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
440.0,['Simultaneous Action Selection'],[]
169146.0,"['Pattern Building', 'Tile Placement']","['Family Games', 'Thematic Games']"
252163.0,"['Hand Management', 'Push Your Luck', 'Solo / Solitaire Game', 'Trick-taking']",[]
266188.0,"['Dice Rolling', 'Line Drawing', 'Network and Route Building', 'Paper-and-Pencil']",[]
244170.0,[],[]
236370.0,"['Action Points', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Movement Template', 'Simulation', 'Variable Player Powers']",['Wargames']
99097.0,"['Card Drafting', 'Hand Management']","['Family Games', 'Strategy Games']"
192827.0,"['Area Majority / Influence', 'Hand Management', 'Push Your Luck', 'Set Collection', 'Take That']",[]
232201.0,"['Memory', 'Tile Placement']",[]
26162.0,"['Area Majority / Influence', 'Dice Rolling', 'Push Your Luck']","['Abstract Games', 'Family Games']"
1371.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Impulse Movement', 'Simulation', 'Simultaneous Action Selection', 'Three Dimensional Movement']",['Wargames']
298635.0,['Tile Placement'],[]
142503.0,"['Hidden Roles', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Voting']",['Party Games']
147171.0,"['Grid Movement', 'Hand Management', 'Simultaneous Action Selection']","['Strategy Games', 'Thematic Games']"
158742.0,"['Card Drafting', 'Set Collection']",['Family Games']
128204.0,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Hexagon Grid', 'Modular Board']",['Wargames']
22948.0,"['Dice Rolling', 'Trading', 'Variable Player Powers']",[]
44890.0,['Solo / Solitaire Game'],['Wargames']
224907.0,['Voting'],[]
229599.0,"['Dice Rolling', 'Grid Movement']",[]
4228.0,"['Dice Rolling', 'Hexagon Grid', 'Ratio / Combat Results Table']",['Wargames']
18931.0,"['Auction/Bidding', 'Set Collection', 'Variable Player Powers']",['Strategy Games']
